msme_id,segment,elec_on_time_ratio,recharge_on_time_ratio,invoice_paid_on_time_ratio,supplier_on_time_ratio,business_days_open_ratio,monthly_upi_in_count,monthly_upi_in_amt,years_in_business,delivery_cancellations,avg_balance,min_balance_freq,monthly_revenue_variance,defaulted_12m
msme_000710,kirana,0.8226,0.7651,0.6071,0.8247,0.8312,36,90916.09,0.21,0,38459.03,0.1696,0.2295,0
msme_000711,kirana,0.8029,0.7379,0.7844,0.8837,0.991,29,7759.83,10.96,0,0.0,0.0788,0.059,0
msme_000712,salon,0.8343,0.8202,0.3884,0.8057,0.8911,22,74687.83,3.74,1,35871.58,0.2124,0.0578,0
msme_000713,pharmacy,0.6727,0.6283,0.4512,0.6479,0.8392,27,56370.48,0.38,2,45741.14,0.3589,0.4776,0
msme_000714,pharmacy,0.8071,0.7225,0.5768,0.4296,0.8629,17,60857.29,8.92,1,40173.32,0.1236,0.1024,0
msme_000715,pharmacy,0.5866,0.8238,0.4335,0.5222,0.959,25,63705.69,5.19,1,32411.96,0.2125,0.2271,0
msme_000716,mechanic,0.8076,0.8006,0.308,0.6567,0.9816,34,48754.54,1.04,2,39491.47,0.2808,0.0511,0
msme_000717,salon,0.6258,0.8108,0.4915,0.9171,0.947,20,55944.93,9.92,1,16174.67,0.2277,0.5991,0
msme_000718,restaurant,0.916,0.798,0.4575,0.5854,0.9344,34,42192.92,4.11,2,24403.49,0.1008,0.395,0
msme_000719,kirana,0.9543,0.428,0.4101,0.5147,0.9873,37,64633.98,1.77,0,29853.57,0.2522,0.5986,0
msme_000720,kirana,0.7221,0.8332,0.7899,0.6982,0.9463,29,62851.49,13.25,0,0.0,0.2286,0.407,0
msme_000721,salon,0.8672,0.6178,0.5302,0.85,0.91,34,48991.71,1.85,3,19526.68,0.3264,0.4532,0
msme_000722,kirana,0.9331,0.7301,0.4675,0.8384,0.876,33,71221.85,0.2,2,12827.2,0.1004,0.5633,0
msme_000723,mechanic,0.6085,0.6045,0.3627,0.5237,0.864,39,56934.32,4.94,1,18286.34,0.1072,0.1536,0
msme_000724,tailor,0.672,0.8191,0.6948,0.4467,0.9478,33,58825.2,12.89,1,44483.68,0.1804,0.0283,0
msme_000725,tailor,0.9278,0.5147,0.8603,0.4452,0.9644,30,39593.49,4.34,1,37704.77,0.2959,0.3761,0
msme_000726,restaurant,0.4539,0.5708,0.6838,0.8599,0.8821,36,53835.53,1.6,0,2005.69,0.0194,0.5674,0
msme_000727,salon,0.8802,0.5578,0.2395,0.6559,0.9148,22,74723.07,2.05,0,22105.44,0.1571,0.2469,0
msme_000728,mechanic,0.7585,0.907,0.6863,0.8351,0.9863,36,28953.17,14.9,1,13640.88,0.2608,0.2736,0
msme_000729,restaurant,0.8467,0.4563,0.6323,0.9215,0.9986,35,76293.79,8.48,0,19369.34,0.1714,0.1024,0
msme_000730,tailor,0.7625,0.6528,0.7975,0.7568,0.9651,32,42893.52,22.67,1,15564.05,0.1424,0.1075,0
msme_000731,mechanic,0.79,0.56,0.6106,0.6137,0.9752,28,29721.4,0.48,2,12014.66,0.2344,0.1911,0
msme_000732,salon,0.5886,0.5227,0.3747,0.6375,0.8773,28,28155.43,9.02,2,14344.09,0.2767,0.295,0
msme_000733,restaurant,0.871,0.7756,0.5661,0.6085,0.9823,30,80772.8,0.32,1,6517.99,0.1654,0.1077,0
msme_000734,restaurant,0.758,0.8291,0.7089,0.7429,0.938,31,33429.9,1.89,1,0.0,0.307,0.408,0
msme_000735,salon,0.9692,0.9194,0.8659,0.7644,0.9428,29,51897.53,8.36,2,17939.17,0.2432,0.3585,0
msme_000736,pharmacy,0.7337,0.7849,0.6363,0.5734,0.8094,29,103083.01,4.69,0,12434.74,0.1664,0.3895,0
msme_000737,salon,0.755,0.8656,0.7401,0.7191,0.8759,24,47550.86,1.37,1,51015.91,0.2644,0.6378,0
msme_000738,salon,0.8358,0.7203,0.5485,0.6033,0.983,31,82169.97,4.08,1,7168.22,0.2299,0.3653,0
msme_000739,restaurant,0.8656,0.7781,0.6956,0.9384,0.9678,36,68800.35,8.24,1,26166.71,0.186,0.4772,0
msme_000740,pharmacy,0.8629,0.7142,0.76,0.5186,0.9815,32,73630.36,2.41,0,21484.8,0.12,0.1262,0
msme_000741,pharmacy,0.5584,0.4719,0.767,0.6604,0.8561,30,60371.87,1.13,1,18744.35,0.3209,0.7097,0
msme_000742,mechanic,0.9424,0.6774,0.4141,0.7211,0.7338,36,32579.64,0.11,1,23225.54,0.0444,0.2835,0
msme_000743,mechanic,0.7142,0.8739,0.3453,0.6051,0.9785,27,74528.74,1.07,1,27558.32,0.1796,0.151,0
msme_000744,mechanic,0.9186,0.826,0.641,0.7759,0.9636,36,37026.07,1.29,4,0.0,0.1375,0.1827,0
msme_000745,kirana,0.9057,0.7645,0.4552,0.6652,0.8783,23,58815.75,6.86,0,25045.51,0.038,0.2246,0
msme_000746,mechanic,0.6428,0.8409,0.7703,0.5515,0.834,29,63474.01,2.49,0,32631.44,0.5167,0.0884,0
msme_000747,kirana,0.9272,0.5039,0.5978,0.7024,0.9599,30,66181.63,9.19,1,25603.79,0.1331,0.546,0
msme_000748,salon,0.6228,0.8616,0.5306,0.4758,0.9506,26,39981.61,0.32,1,34678.83,0.3896,0.4068,0
msme_000749,salon,0.6791,0.9166,0.5313,0.9471,0.9192,33,62279.64,0.28,1,42363.97,0.2293,0.3619,0
msme_000750,restaurant,0.674,0.7317,0.6341,0.6299,0.9981,25,59216.08,5.5,0,9628.38,0.1402,0.2852,0
msme_000751,pharmacy,0.5627,0.8962,0.4179,0.7243,0.9619,29,40359.9,1.19,1,54137.84,0.3102,0.1394,0
msme_000752,salon,0.9338,0.4699,0.4433,0.6207,0.9838,28,63265.88,4.13,3,17259.65,0.1049,0.2145,0
msme_000753,mechanic,0.8212,0.7962,0.5127,0.577,0.8222,30,54929.27,7.11,1,38582.84,0.0561,0.1935,0
msme_000754,salon,0.8185,0.8271,0.5169,0.7846,0.8338,36,104970.93,10.51,1,25150.33,0.136,0.3692,0
msme_000755,kirana,0.6026,0.5135,0.9043,0.6628,0.9939,22,73718.41,5.52,1,1613.12,0.4497,0.5085,0
msme_000756,mechanic,0.8329,0.9242,0.6541,0.6684,0.9576,18,5797.97,3.86,1,4172.94,0.0545,0.1015,0
msme_000757,kirana,0.8332,0.7585,0.7157,0.7914,0.9961,35,87135.01,3.42,1,19474.52,0.0749,0.3045,0
msme_000758,tailor,0.89,0.7507,0.5177,0.4004,0.9459,30,27091.64,4.02,0,34764.24,0.1243,0.3033,0
msme_000759,restaurant,0.8244,0.877,0.7099,0.9168,0.9687,28,28959.71,11.87,0,38189.11,0.2042,0.1227,0
msme_000760,pharmacy,0.8802,0.6414,0.5312,0.8981,0.9776,37,31262.16,6.2,3,38646.55,0.1258,0.3124,0
msme_000761,salon,0.8345,0.7128,0.6547,0.663,0.8946,25,76544.88,0.26,1,21617.12,0.1722,0.2492,0
msme_000762,mechanic,0.8043,0.7445,0.8091,0.6521,0.995,27,24987.01,5.02,1,40130.53,0.234,0.3644,0
msme_000763,pharmacy,0.6731,0.7246,0.8874,0.5998,0.8428,30,79834.86,23.25,2,18710.91,0.3347,0.2192,0
msme_000764,mechanic,0.7682,0.6719,0.3226,0.8318,0.9411,38,97479.63,1.69,0,23433.91,0.0603,0.3641,0
msme_000765,kirana,0.747,0.6545,0.5705,0.6701,0.8696,29,52560.72,0.34,2,27910.32,0.0838,0.1914,0
msme_000766,restaurant,0.8998,0.6067,0.5684,0.9258,0.921,27,128417.15,1.57,1,0.0,0.2918,0.0966,0
msme_000767,mechanic,0.7651,0.7099,0.5128,0.4156,0.9923,26,46500.38,5.1,1,28432.14,0.1019,0.6524,0
msme_000768,restaurant,0.7959,0.7491,0.7346,0.8764,0.8976,31,36594.89,7.01,2,23558.52,0.3392,0.3372,0
msme_000769,mechanic,0.9362,0.8163,0.641,0.5684,0.984,32,47214.9,4.15,0,18505.7,0.1897,0.3359,0
msme_000770,restaurant,0.8168,0.8215,0.6349,0.6644,0.9474,26,68907.78,14.11,1,31294.18,0.1396,0.3455,0
msme_000771,salon,0.9284,0.7317,0.6374,0.4756,0.8368,38,90778.81,5.52,2,33094.78,0.1465,0.1383,0
msme_000772,mechanic,0.9684,0.7538,0.6507,0.7753,0.9272,28,32527.43,9.98,2,5012.42,0.034,0.1649,0
msme_000773,restaurant,0.9333,0.7122,0.3424,0.7528,0.9875,33,47444.14,2.93,1,10331.2,0.3153,0.2659,0
msme_000774,mechanic,0.7205,0.7538,0.4737,0.8147,0.9833,27,31150.57,1.0,2,5889.43,0.3863,0.5224,0
msme_000775,restaurant,0.782,0.6021,0.7014,0.8245,0.9391,33,48950.15,12.08,0,11348.54,0.1967,0.1785,0
msme_000776,pharmacy,0.6382,0.8437,0.3449,0.5239,0.9154,21,44197.69,7.5,0,0.0,0.1679,0.2798,0
msme_000777,restaurant,0.8515,0.716,0.7849,0.4523,0.7598,29,31841.08,5.67,1,30030.98,0.0927,0.1099,0
msme_000778,mechanic,0.8236,0.8242,0.4095,0.8031,0.8804,36,83208.3,4.12,0,25211.16,0.1319,0.2606,0
msme_000779,restaurant,0.9027,0.4912,0.3929,0.584,0.9103,34,77347.67,10.29,1,17689.16,0.2108,0.5442,0
msme_000780,tailor,0.8784,0.7843,0.6562,0.5649,0.8473,24,63180.36,1.59,4,16364.4,0.148,0.522,0
msme_000781,restaurant,0.8773,0.811,0.6249,0.7542,0.8124,41,58207.52,2.19,1,27872.21,0.0851,0.2275,0
msme_000782,salon,0.59,0.5895,0.4635,0.7825,0.9033,37,73612.5,0.96,2,26426.82,0.5526,0.1986,0
msme_000783,restaurant,0.6941,0.529,0.5301,0.6588,0.8841,30,64660.71,5.66,2,0.0,0.2859,0.244,0
msme_000784,mechanic,0.9456,0.7406,0.7402,0.9135,0.976,27,82487.15,2.35,1,19569.44,0.1629,0.4747,0
msme_000785,mechanic,0.9201,0.8951,0.5523,0.9061,0.9676,39,62607.79,19.99,0,5812.07,0.0611,0.061,0
msme_000786,tailor,0.6647,0.9103,0.4015,0.6545,0.9595,22,67191.57,0.99,0,6081.45,0.1934,0.3058,0
msme_000787,pharmacy,0.8871,0.5356,0.5981,0.6624,0.8669,31,87862.01,12.75,2,27781.02,0.0752,0.1105,0
msme_000788,tailor,0.8705,0.7015,0.7492,0.6426,0.8746,35,22904.5,33.55,1,10109.1,0.245,0.0685,0
msme_000789,mechanic,0.8079,0.8526,0.6027,0.4432,0.9517,24,46650.54,7.07,0,24080.4,0.1325,0.3783,0
msme_000790,kirana,0.7721,0.6162,0.4849,0.7889,0.9488,23,48227.3,6.14,1,7931.86,0.0816,0.4076,0
msme_000791,salon,0.8481,0.8948,0.6485,0.6846,0.9162,34,67022.39,3.43,2,0.0,0.0233,0.1347,0
msme_000792,salon,0.8647,0.6477,0.6896,0.7075,0.9715,30,36775.9,0.26,2,33841.31,0.1243,0.0756,0
msme_000793,mechanic,0.8597,0.6311,0.7931,0.8738,0.9033,32,40743.11,4.87,3,16492.35,0.0793,0.5533,0
msme_000794,salon,0.9711,0.8406,0.3916,0.8336,0.8869,26,50312.02,2.77,1,25144.77,0.1319,0.2868,0
msme_000795,pharmacy,0.7127,0.5265,0.6931,0.545,0.9473,26,87653.92,0.5,0,0.0,0.2105,0.6352,0
msme_000796,tailor,0.8185,0.5981,0.6355,0.5729,0.9309,41,30689.57,3.38,0,9035.37,0.0466,0.106,0
msme_000797,salon,0.8445,0.777,0.4525,0.4643,0.9177,32,48751.48,11.75,0,27288.5,0.1466,0.3194,0
msme_000798,tailor,0.7166,0.6862,0.7006,0.8409,0.7742,26,41356.91,2.59,1,11386.87,0.1029,0.2012,0
msme_000799,kirana,0.5739,0.4014,0.3475,0.6922,0.8386,32,63378.03,5.25,1,49887.43,0.1683,0.4302,0
msme_000800,restaurant,0.7741,0.7293,0.4311,0.677,0.9126,35,62145.83,0.16,0,19334.81,0.1674,0.4434,0
msme_000801,pharmacy,0.7861,0.76,0.9044,0.7003,0.8842,19,51596.57,8.37,0,5653.27,0.1729,0.283,0
msme_000802,restaurant,0.7832,0.6564,0.6519,0.5959,0.8549,29,45569.66,0.21,2,29443.05,0.2453,0.2563,0
msme_000803,tailor,0.7711,0.9186,0.5855,0.5966,0.8964,32,1000.0,1.31,2,9487.36,0.1246,0.4745,0
msme_000804,mechanic,0.7031,0.5423,0.4373,0.5054,0.8787,30,23449.08,3.96,0,23287.55,0.1782,0.2324,0
msme_000805,pharmacy,0.9703,0.5289,0.9001,0.6073,0.903,28,76596.59,4.73,1,27792.96,0.1752,0.5451,0
msme_000806,tailor,0.7721,0.6048,0.5521,0.5327,0.8893,38,62082.26,0.17,1,34809.89,0.064,0.1694,0
msme_000807,salon,0.8882,0.6821,0.7436,0.8142,0.8622,37,78037.18,10.25,1,37426.13,0.3008,0.1696,0
msme_000808,pharmacy,0.9179,0.6934,0.4704,0.553,0.8983,27,24183.11,0.49,1,1193.51,0.2697,0.2495,0
msme_000809,pharmacy,0.9075,0.4483,0.7006,0.7474,0.9643,27,80401.29,1.3,2,8795.14,0.2615,0.4175,0
msme_000810,pharmacy,0.8737,0.7467,0.7904,0.5841,0.9947,23,68727.2,2.73,0,23651.61,0.3045,0.1519,0
msme_000811,tailor,0.9487,0.5748,0.7,0.881,0.6665,34,67399.25,1.76,0,25293.93,0.0741,0.5044,0
msme_000812,tailor,0.8643,0.8113,0.783,0.6373,0.7423,29,51544.55,5.53,3,19920.52,0.2231,0.332,0
msme_000813,kirana,0.8314,0.7567,0.5749,0.794,0.9845,30,49881.84,1.21,0,11753.07,0.2842,0.442,0
msme_000814,mechanic,0.9286,0.7603,0.7233,0.7587,0.9423,27,52082.89,5.62,2,38708.91,0.062,0.1829,0
msme_000815,kirana,0.852,0.8888,0.664,0.5848,0.8243,26,46643.36,9.91,0,38921.91,0.5239,0.5902,0
msme_000816,salon,0.5329,0.881,0.8266,0.7206,0.9079,28,70185.75,1.99,2,0.0,0.2582,0.1868,0
msme_000817,mechanic,0.9505,0.57,0.5492,0.7908,0.9993,31,40367.76,5.29,5,25048.64,0.0551,0.3838,0
msme_000818,tailor,0.8869,0.9211,0.3667,0.8177,0.9993,37,60889.35,1.14,1,8650.1,0.2661,0.597,0
msme_000819,salon,0.878,0.7906,0.7277,0.7575,0.6898,28,49936.83,0.76,1,31801.58,0.0841,0.158,0
msme_000820,pharmacy,0.7262,0.6477,0.6024,0.5739,0.9639,28,35512.74,0.61,0,15823.9,0.142,0.1684,0
msme_000821,tailor,0.9427,0.6457,0.7735,0.5479,0.9984,25,10957.64,2.6,0,23333.29,0.2458,0.3306,0
msme_000822,mechanic,0.8297,0.7769,0.8578,0.8062,0.8777,30,39285.56,9.77,2,13563.52,0.1299,0.6347,0
msme_000823,pharmacy,0.718,0.6455,0.7845,0.7968,0.8837,27,68270.12,5.8,0,33023.32,0.0382,0.3508,0
msme_000824,salon,0.945,0.6891,0.4579,0.5377,0.9164,22,20108.89,3.9,1,5693.26,0.3511,0.1851,0
msme_000825,pharmacy,0.8726,0.643,0.8606,0.7697,0.7291,33,59231.21,4.22,1,0.0,0.0843,0.2794,0
msme_000826,mechanic,0.7718,0.6558,0.6001,0.7683,0.7294,37,31046.89,32.34,0,39668.19,0.0336,0.6597,0
msme_000827,mechanic,0.9162,0.6199,0.4801,0.5585,0.9122,32,27315.53,4.61,2,19066.53,0.1861,0.0214,0
msme_000828,restaurant,0.5327,0.677,0.7395,0.7714,0.9609,37,37090.06,32.13,0,15056.72,0.0904,0.1869,0
msme_000829,tailor,0.9291,0.5416,0.5262,0.4022,0.9681,29,52332.75,9.99,0,12699.57,0.2456,0.3388,0
msme_000830,mechanic,0.9571,0.7533,0.7098,0.4359,0.9624,39,66018.66,5.07,1,19394.2,0.0433,0.5792,0
msme_000831,pharmacy,0.8906,0.7597,0.6599,0.5634,0.9905,29,16775.79,0.49,1,8486.44,0.1585,0.513,0
msme_000832,tailor,0.9119,0.7527,0.7561,0.967,0.8704,19,30018.26,0.5,0,2954.16,0.5658,0.2386,0
msme_000833,pharmacy,0.9303,0.7362,0.8701,0.7268,0.8116,38,71704.48,3.57,1,8114.46,0.2202,0.5207,0
msme_000834,kirana,0.9427,0.9006,0.6062,0.6348,0.9774,27,56389.32,4.74,2,28629.12,0.1961,0.0844,0
msme_000835,kirana,0.7727,0.647,0.4469,0.801,0.927,35,49689.22,1.4,1,498.19,0.1455,0.2217,0
msme_000836,tailor,0.7902,0.7523,0.5402,0.523,0.9399,36,25934.26,2.09,1,34723.73,0.0669,0.1374,0
msme_000837,restaurant,0.7203,0.6238,0.6303,0.6264,0.918,30,59210.75,6.01,0,13626.3,0.3816,0.2441,0
msme_000838,pharmacy,0.7155,0.7695,0.3939,0.5611,0.9509,29,84216.92,3.81,1,25487.46,0.1467,0.2724,0
msme_000839,mechanic,0.9594,0.7737,0.6684,0.7671,0.9222,26,78153.95,0.1,3,17871.85,0.0721,0.4925,0
msme_000840,kirana,0.7161,0.4628,0.5078,0.7367,0.9392,19,46580.53,5.48,1,18978.49,0.2626,0.2,0
msme_000841,pharmacy,0.9474,0.8815,0.52,0.7809,0.9981,28,76232.86,0.47,2,45432.31,0.5416,0.489,0
msme_000842,salon,0.7717,0.84,0.8435,0.7238,0.9829,30,85767.13,2.37,0,26730.43,0.0838,0.3905,0
msme_000843,kirana,0.8565,0.6023,0.4623,0.8047,0.8002,36,62847.73,0.86,0,16160.24,0.2211,0.3027,0
msme_000844,pharmacy,0.9729,0.7638,0.4764,0.5604,0.9691,23,43138.51,3.38,1,0.0,0.0718,0.0668,0
msme_000845,kirana,0.8092,0.8817,0.3963,0.8356,0.9785,34,63629.4,0.31,0,37508.71,0.114,0.6856,0
msme_000846,salon,0.6938,0.6135,0.5187,0.6384,0.8272,22,1000.0,0.35,1,64350.37,0.5483,0.2549,0
msme_000847,tailor,0.7685,0.8308,0.5102,0.6329,0.7981,32,60111.61,5.77,0,8188.78,0.2815,0.2064,0
msme_000848,kirana,0.7966,0.6955,0.4342,0.8605,0.9992,23,55612.17,15.16,1,28756.25,0.1094,0.2517,0
msme_000849,tailor,0.9174,0.8064,0.443,0.7122,0.8553,32,48222.85,1.48,2,38648.44,0.341,0.4391,0
msme_000850,tailor,0.7456,0.8478,0.7872,0.8174,0.9243,30,3634.77,2.17,1,418.07,0.1544,0.3533,0
msme_000851,kirana,0.8336,0.8728,0.747,0.7735,0.5139,27,43446.34,4.57,1,1036.49,0.2304,0.1628,0
msme_000852,mechanic,0.9481,0.8505,0.6596,0.6915,0.8493,31,82157.52,15.18,1,20853.08,0.3048,0.3231,0
msme_000853,salon,0.8771,0.894,0.5833,0.6929,0.8068,36,86337.33,3.74,0,21239.67,0.0362,0.311,0
msme_000854,salon,0.661,0.8654,0.7076,0.8157,0.919,27,39344.78,16.03,0,0.0,0.039,0.1871,0
msme_000855,pharmacy,0.967,0.8052,0.641,0.5757,0.8117,34,77838.18,2.18,1,35939.41,0.1906,0.2604,0
msme_000856,kirana,0.6032,0.7678,0.3178,0.5411,0.9075,28,1000.0,0.98,1,12868.61,0.2765,0.5221,0
msme_000857,mechanic,0.7602,0.7226,0.558,0.6093,0.987,40,41280.53,4.09,0,39324.51,0.198,0.183,0
msme_000858,kirana,0.8715,0.7627,0.6365,0.7226,0.9596,39,128501.78,7.62,1,6517.23,0.1568,0.1372,0
msme_000859,kirana,0.8824,0.6189,0.6977,0.741,0.9844,21,52171.21,5.78,3,18135.82,0.1116,0.0976,0
msme_000860,restaurant,0.938,0.5969,0.6998,0.7591,0.9677,29,79209.41,1.97,0,29483.31,0.1241,0.5818,0
msme_000861,kirana,0.5894,0.7776,0.6118,0.8725,0.9974,26,68298.91,5.52,3,13152.93,0.1857,0.1897,0
msme_000862,restaurant,0.7361,0.6928,0.7735,0.6274,0.9838,37,104714.53,5.78,2,46787.76,0.284,0.5107,0
msme_000863,tailor,0.9114,0.9404,0.5269,0.8015,0.7737,33,48357.99,0.4,2,38111.69,0.2915,0.1001,0
msme_000864,salon,0.7582,0.6437,0.743,0.6796,0.9569,28,58577.77,1.25,0,32175.25,0.1808,0.7724,0
msme_000865,restaurant,0.7334,0.409,0.5497,0.4203,0.8531,23,43858.67,7.28,3,15044.54,0.1931,0.1297,0
msme_000866,restaurant,0.6272,0.6317,0.5246,0.7436,0.8946,27,32789.54,3.37,1,14085.18,0.1388,0.1185,0
msme_000867,restaurant,0.8857,0.699,0.742,0.7646,0.9386,31,27466.2,1.93,2,9979.34,0.2785,0.0632,0
msme_000868,tailor,0.8968,0.6607,0.5089,0.9205,0.9033,31,94333.66,0.1,1,10834.06,0.4839,0.1972,0
msme_000869,kirana,0.9587,0.9532,0.4594,0.7895,0.9394,32,47017.74,5.21,1,0.0,0.6816,0.1984,0
msme_000870,pharmacy,0.475,0.7945,0.3879,0.6196,0.9099,32,79470.47,1.37,1,46119.08,0.1615,0.451,0
msme_000871,tailor,0.8572,0.6472,0.3497,0.779,0.985,23,66309.33,0.56,0,27156.85,0.195,0.1885,0
msme_000872,tailor,0.5427,0.7912,0.5733,0.8641,0.878,31,22855.84,0.33,1,37887.8,0.052,0.2485,0
msme_000873,mechanic,0.868,0.8514,0.7659,0.3825,0.931,33,12873.61,1.4,1,1733.12,0.0968,0.3817,0
msme_000874,salon,0.8961,0.5289,0.7091,0.509,0.9161,26,30563.81,3.89,1,38552.89,0.1049,0.27,0
msme_000875,salon,0.5918,0.8096,0.6581,0.9142,0.9957,21,39784.5,0.17,2,29297.51,0.0847,0.2328,0
msme_000876,kirana,0.9025,0.4351,0.41,0.605,0.9698,17,10324.93,4.5,1,48860.57,0.3986,0.0595,0
msme_000877,tailor,0.7301,0.6248,0.8413,0.7017,0.7921,24,40451.09,8.87,0,31262.15,0.2608,0.2611,0
msme_000878,kirana,0.6636,0.7281,0.6969,0.4772,0.9391,32,24807.26,6.23,2,14586.22,0.0887,0.1578,0
msme_000879,mechanic,0.8397,0.7881,0.4806,0.8807,0.8222,34,29787.2,7.07,2,36988.87,0.2259,0.1414,0
msme_000880,mechanic,0.9115,0.5542,0.5841,0.7338,0.8146,23,46641.01,1.66,0,7704.37,0.1061,0.3567,0
msme_000881,pharmacy,0.8358,0.7145,0.7596,0.8121,0.9893,30,87037.11,0.15,2,20497.06,0.4568,0.1298,0
msme_000882,pharmacy,0.7383,0.8979,0.7657,0.6556,0.8921,41,80598.01,1.03,2,14227.99,0.1067,0.0741,0
msme_000883,tailor,0.8468,0.9089,0.5221,0.7166,0.8856,28,16890.54,0.92,1,18380.01,0.0312,0.262,0
msme_000884,pharmacy,0.9175,0.7914,0.6825,0.8218,0.9572,30,53608.43,0.85,3,19874.03,0.1245,0.1863,0
msme_000885,salon,0.8415,0.875,0.6312,0.5203,0.9669,23,65190.51,3.02,1,11439.52,0.2375,0.5603,0
msme_000886,kirana,0.9027,0.6885,0.5653,0.8135,0.9327,28,1000.0,0.31,0,11194.15,0.0417,0.2924,0
msme_000887,kirana,0.7323,0.7116,0.4706,0.8992,0.8354,30,75898.65,3.42,2,13232.22,0.3617,0.3362,0
msme_000888,tailor,0.9423,0.451,0.6117,0.7495,0.9272,29,54412.64,4.01,1,17617.28,0.0382,0.2132,0
msme_000889,mechanic,0.9555,0.7449,0.566,0.6916,0.9623,25,64653.79,4.3,0,36716.59,0.0728,0.3821,0
msme_000890,mechanic,0.7212,0.6518,0.5074,0.7359,0.9358,35,59733.68,4.24,0,4209.81,0.101,0.6095,0
msme_000891,mechanic,0.7287,0.6224,0.089,0.4253,0.9203,28,102687.67,4.98,1,5161.83,0.141,0.437,0
msme_000892,restaurant,0.8417,0.6793,0.3481,0.7394,0.9708,37,12993.31,2.09,1,19916.95,0.0105,0.2268,0
msme_000893,restaurant,0.8767,0.7521,0.5989,0.7595,0.8279,36,63167.35,2.69,1,40925.5,0.3174,0.3166,0
msme_000894,pharmacy,0.9548,0.7735,0.7598,0.445,0.8665,35,1000.0,1.66,3,15395.22,0.169,0.207,0
msme_000895,mechanic,0.8983,0.7987,0.6076,0.5156,0.8527,27,61887.11,5.74,0,20049.91,0.0271,0.4448,0
msme_000896,pharmacy,0.9611,0.9173,0.4989,0.6434,0.9223,19,61930.28,17.51,2,9964.19,0.3497,0.4056,0
msme_000897,kirana,0.6491,0.8491,0.4776,0.8061,0.9055,30,22990.49,0.1,0,0.0,0.0667,0.26,0
msme_000898,restaurant,0.8924,0.6252,0.615,0.707,0.9606,29,71909.28,2.41,1,26005.73,0.0614,0.4722,0
msme_000899,salon,0.7522,0.741,0.764,0.5477,0.9155,30,59572.05,7.39,1,11029.03,0.294,0.1139,0
msme_000900,restaurant,0.9511,0.4462,0.4002,0.3736,0.9104,30,52248.6,0.1,0,12713.7,0.2872,0.0804,0
msme_000901,kirana,0.9092,0.8287,0.6122,0.7099,0.9094,30,57073.57,4.19,0,7394.1,0.256,0.112,0
msme_000902,salon,0.8353,0.8823,0.6928,0.8957,0.937,25,17647.11,0.94,3,43248.08,0.1143,0.277,0
msme_000903,pharmacy,0.7609,0.4094,0.2604,0.7321,0.986,32,59930.21,4.95,2,22815.0,0.2072,0.3771,0
msme_000904,kirana,0.7238,0.6622,0.7352,0.6423,0.9701,28,68170.6,0.45,0,41516.68,0.4116,0.2694,0
msme_000905,restaurant,0.9384,0.6869,0.5254,0.7209,0.9712,28,32362.69,0.92,1,0.0,0.225,0.0458,0
msme_000906,pharmacy,0.7072,0.8164,0.8413,0.4761,0.9782,23,68736.51,5.34,0,47715.04,0.1261,0.2328,0
msme_000907,kirana,0.915,0.7749,0.7577,0.4559,0.9818,24,70764.28,1.72,2,46581.39,0.0532,0.0937,0
msme_000908,restaurant,0.7516,0.6287,0.6133,0.6329,0.8327,30,91559.17,0.76,0,0.0,0.071,0.2861,0
msme_000909,mechanic,0.888,0.7666,0.2247,0.6832,0.9915,31,62835.9,16.48,0,6327.9,0.2272,0.2644,0
msme_000910,kirana,0.8033,0.7995,0.7657,0.571,0.7589,25,11982.59,1.65,2,28248.39,0.1654,0.1663,0
msme_000911,salon,0.7572,0.8307,0.3774,0.8323,0.9863,32,39109.46,0.68,1,42712.17,0.1527,0.4969,0
msme_000912,mechanic,0.8461,0.7812,0.4671,0.6803,0.8571,33,77524.23,2.36,0,20509.13,0.3318,0.2442,0
msme_000913,tailor,0.9639,0.6283,0.7238,0.4531,0.9876,31,24129.55,0.38,0,29205.98,0.1293,0.3976,0
msme_000914,kirana,0.8036,0.642,0.6188,0.8722,0.9682,18,10095.93,11.41,2,14546.08,0.1098,0.3277,0
msme_000915,pharmacy,0.9241,0.6698,0.5018,0.8303,0.9755,38,67917.79,2.44,0,41106.71,0.1442,0.4597,0
msme_000916,salon,0.909,0.7357,0.5306,0.9477,0.9143,32,36447.63,7.29,0,50614.21,0.2728,0.4074,0
msme_000917,mechanic,0.7935,0.6921,0.8231,0.6456,0.9451,23,5812.71,1.75,0,34113.66,0.2332,0.6273,0
msme_000918,tailor,0.9215,0.7988,0.56,0.909,0.9108,40,55066.13,2.96,0,1996.26,0.2209,0.1467,0
msme_000919,mechanic,0.6202,0.5346,0.4109,0.9113,0.8267,27,44451.87,0.96,0,18688.67,0.1505,0.3384,0
msme_000920,pharmacy,0.9443,0.4931,0.4439,0.6291,0.9928,30,57337.49,3.09,1,0.0,0.1857,0.1189,0
msme_000921,tailor,0.9238,0.8772,0.5011,0.7222,0.9722,24,81320.27,1.67,0,20105.21,0.1372,0.1676,0
msme_000922,pharmacy,0.839,0.7368,0.4401,0.8319,0.8457,33,1000.0,5.48,0,42189.57,0.0625,0.0719,0
msme_000923,restaurant,0.9027,0.8529,0.7821,0.8119,0.9204,24,22856.44,0.1,0,12089.7,0.1385,0.0944,0
